,price,origin_id,destination_id,outbound_date,inbound_date,currency,origin_city_name,origin_country_name,destination_city_name,destination_country_name,direct,carrier_name,carrier_id,skyscanner_code,date_collected
2554,51.0,LON,PMI,2017-11-03T00:00:00,2017-11-03T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2555,76.0,LON,PMI,2017-11-03T00:00:00,2017-11-03T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2556,126.0,LON,PMI,2017-11-04T00:00:00,2017-11-04T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2557,112.0,LON,PMI,2017-11-04T00:00:00,2017-11-04T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2558,147.0,LON,PMI,2017-11-04T00:00:00,2017-11-04T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2559,135.0,LON,PMI,2017-11-04T00:00:00,2017-11-04T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2560,107.0,LON,PMI,2017-11-04T00:00:00,2017-11-04T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2561,49.0,LON,PMI,2017-11-05T00:00:00,2017-11-05T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2562,77.0,LON,PMI,2017-11-05T00:00:00,2017-11-05T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2563,70.0,LON,PMI,2017-11-05T00:00:00,2017-11-05T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2564,49.0,LON,PMI,2017-11-06T00:00:00,2017-11-06T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2565,91.0,LON,PMI,2017-11-07T00:00:00,2017-11-07T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2566,240.0,LON,PMI,2017-11-08T00:00:00,2017-11-08T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2567,91.0,LON,PMI,2017-11-08T00:00:00,2017-11-08T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2568,117.0,LON,PMI,2017-11-08T00:00:00,2017-11-08T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2569,80.0,LON,PMI,2017-11-08T00:00:00,2017-11-08T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2570,51.0,LON,PMI,2017-11-09T00:00:00,2017-11-09T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2571,51.0,LON,PMI,2017-11-10T00:00:00,2017-11-10T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2572,76.0,LON,PMI,2017-11-10T00:00:00,2017-11-10T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2573,91.0,LON,PMI,2017-11-11T00:00:00,2017-11-11T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2574,425.0,LON,PMI,2017-11-11T00:00:00,2017-11-11T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2575,86.0,LON,PMI,2017-11-11T00:00:00,2017-11-11T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2576,107.0,LON,PMI,2017-11-11T00:00:00,2017-11-11T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2577,126.0,LON,PMI,2017-11-11T00:00:00,2017-11-11T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2578,49.0,LON,PMI,2017-11-12T00:00:00,2017-11-12T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2579,49.0,LON,PMI,2017-11-13T00:00:00,2017-11-13T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2580,117.0,LON,PMI,2017-11-14T00:00:00,2017-11-14T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2581,261.0,LON,PMI,2017-11-14T00:00:00,2017-11-14T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2582,91.0,LON,PMI,2017-11-14T00:00:00,2017-11-14T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2583,80.0,LON,PMI,2017-11-14T00:00:00,2017-11-14T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2584,96.0,LON,PMI,2017-11-15T00:00:00,2017-11-15T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2585,80.0,LON,PMI,2017-11-15T00:00:00,2017-11-15T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2586,51.0,LON,PMI,2017-11-16T00:00:00,2017-11-16T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2587,76.0,LON,PMI,2017-11-17T00:00:00,2017-11-17T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2588,48.0,LON,PMI,2017-11-17T00:00:00,2017-11-17T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2589,91.0,LON,PMI,2017-11-18T00:00:00,2017-11-18T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2590,96.0,LON,PMI,2017-11-18T00:00:00,2017-11-18T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2591,108.0,LON,PMI,2017-11-18T00:00:00,2017-11-18T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2592,123.0,LON,PMI,2017-11-18T00:00:00,2017-11-18T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2593,49.0,LON,PMI,2017-11-19T00:00:00,2017-11-19T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2594,81.0,LON,PMI,2017-11-19T00:00:00,2017-11-19T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2595,77.0,LON,PMI,2017-11-20T00:00:00,2017-11-20T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2596,49.0,LON,PMI,2017-11-20T00:00:00,2017-11-20T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2597,262.0,LON,PMI,2017-11-21T00:00:00,2017-11-21T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2598,117.0,LON,PMI,2017-11-21T00:00:00,2017-11-21T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2599,91.0,LON,PMI,2017-11-21T00:00:00,2017-11-21T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2600,80.0,LON,PMI,2017-11-21T00:00:00,2017-11-21T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2601,216.0,LON,PMI,2017-11-22T00:00:00,2017-11-22T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2602,91.0,LON,PMI,2017-11-22T00:00:00,2017-11-22T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2603,102.0,LON,PMI,2017-11-22T00:00:00,2017-11-22T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2604,80.0,LON,PMI,2017-11-22T00:00:00,2017-11-22T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2605,91.0,LON,PMI,2017-11-23T00:00:00,2017-11-23T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2606,80.0,LON,PMI,2017-11-23T00:00:00,2017-11-23T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2607,78.0,LON,PMI,2017-11-24T00:00:00,2017-11-24T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2608,90.0,LON,PMI,2017-11-25T00:00:00,2017-11-25T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2609,138.0,LON,PMI,2017-11-25T00:00:00,2017-11-25T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2610,86.0,LON,PMI,2017-11-25T00:00:00,2017-11-25T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2611,195.0,LON,PMI,2017-11-25T00:00:00,2017-11-25T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2612,91.0,LON,PMI,2017-11-26T00:00:00,2017-11-26T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2613,96.0,LON,PMI,2017-11-26T00:00:00,2017-11-26T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2614,409.0,LON,PMI,2017-11-27T00:00:00,2017-11-27T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2615,429.0,LON,PMI,2017-11-27T00:00:00,2017-11-27T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2616,80.0,LON,PMI,2017-11-27T00:00:00,2017-11-27T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2617,102.0,LON,PMI,2017-11-27T00:00:00,2017-11-27T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2618,119.0,LON,PMI,2017-11-28T00:00:00,2017-11-28T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2619,262.0,LON,PMI,2017-11-28T00:00:00,2017-11-28T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2620,91.0,LON,PMI,2017-11-28T00:00:00,2017-11-28T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2621,80.0,LON,PMI,2017-11-28T00:00:00,2017-11-28T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2622,216.0,LON,PMI,2017-11-29T00:00:00,2017-11-29T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2623,91.0,LON,PMI,2017-11-29T00:00:00,2017-11-29T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2624,102.0,LON,PMI,2017-11-29T00:00:00,2017-11-29T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2625,80.0,LON,PMI,2017-11-29T00:00:00,2017-11-29T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2626,91.0,LON,PMI,2017-11-30T00:00:00,2017-11-30T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2627,80.0,LON,PMI,2017-11-30T00:00:00,2017-11-30T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
2628,76.0,LON,PMI,2017-12-01T00:00:00,2017-12-01T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2629,195.0,LON,PMI,2017-12-02T00:00:00,2017-12-02T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2630,91.0,LON,PMI,2017-12-02T00:00:00,2017-12-02T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2631,102.0,LON,PMI,2017-12-03T00:00:00,2017-12-03T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2632,96.0,LON,PMI,2017-12-03T00:00:00,2017-12-03T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2633,102.0,LON,PMI,2017-12-04T00:00:00,2017-12-04T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2634,91.0,LON,PMI,2017-12-04T00:00:00,2017-12-04T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2635,450.0,LON,PMI,2017-12-05T00:00:00,2017-12-05T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2636,116.0,LON,PMI,2017-12-05T00:00:00,2017-12-05T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2637,209.0,LON,PMI,2017-12-05T00:00:00,2017-12-05T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2638,139.0,LON,PMI,2017-12-05T00:00:00,2017-12-05T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2639,215.0,LON,PMI,2017-12-06T00:00:00,2017-12-06T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2640,103.0,LON,PMI,2017-12-06T00:00:00,2017-12-06T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2641,117.0,LON,PMI,2017-12-06T00:00:00,2017-12-06T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2642,219.0,LON,PMI,2017-12-06T00:00:00,2017-12-06T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2643,216.0,LON,PMI,2017-12-07T00:00:00,2017-12-07T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2644,103.0,LON,PMI,2017-12-07T00:00:00,2017-12-07T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2645,117.0,LON,PMI,2017-12-07T00:00:00,2017-12-07T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2646,219.0,LON,PMI,2017-12-07T00:00:00,2017-12-07T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2647,235.0,LON,PMI,2017-12-08T00:00:00,2017-12-08T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2648,219.0,LON,PMI,2017-12-08T00:00:00,2017-12-08T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2649,194.0,LON,PMI,2017-12-09T00:00:00,2017-12-09T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2650,211.0,LON,PMI,2017-12-09T00:00:00,2017-12-09T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2651,112.0,LON,PMI,2017-12-09T00:00:00,2017-12-09T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2652,148.0,LON,PMI,2017-12-09T00:00:00,2017-12-09T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2653,107.0,LON,PMI,2017-12-09T00:00:00,2017-12-09T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2654,77.0,LON,PMI,2017-12-10T00:00:00,2017-12-10T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2655,256.0,LON,PMI,2017-12-11T00:00:00,2017-12-11T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2656,160.0,LON,PMI,2017-12-11T00:00:00,2017-12-11T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2657,91.0,LON,PMI,2017-12-12T00:00:00,2017-12-12T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2658,96.0,LON,PMI,2017-12-13T00:00:00,2017-12-13T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2659,80.0,LON,PMI,2017-12-13T00:00:00,2017-12-13T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2660,218.0,LON,PMI,2017-12-14T00:00:00,2017-12-14T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2661,91.0,LON,PMI,2017-12-14T00:00:00,2017-12-14T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2662,135.0,LON,PMI,2017-12-14T00:00:00,2017-12-14T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2663,80.0,LON,PMI,2017-12-14T00:00:00,2017-12-14T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2664,76.0,LON,PMI,2017-12-15T00:00:00,2017-12-15T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2665,194.0,LON,PMI,2017-12-16T00:00:00,2017-12-16T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2666,236.0,LON,PMI,2017-12-16T00:00:00,2017-12-16T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2667,91.0,LON,PMI,2017-12-16T00:00:00,2017-12-16T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2668,148.0,LON,PMI,2017-12-16T00:00:00,2017-12-16T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2669,86.0,LON,PMI,2017-12-16T00:00:00,2017-12-16T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2670,91.0,LON,PMI,2017-12-17T00:00:00,2017-12-17T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2671,96.0,LON,PMI,2017-12-17T00:00:00,2017-12-17T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2672,107.0,LON,PMI,2017-12-18T00:00:00,2017-12-18T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2673,86.0,LON,PMI,2017-12-18T00:00:00,2017-12-18T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2674,91.0,LON,PMI,2017-12-19T00:00:00,2017-12-19T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2675,86.0,LON,PMI,2017-12-19T00:00:00,2017-12-19T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2676,290.0,LON,PMI,2017-12-20T00:00:00,2017-12-20T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2677,112.0,LON,PMI,2017-12-20T00:00:00,2017-12-20T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2678,148.0,LON,PMI,2017-12-20T00:00:00,2017-12-20T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2679,86.0,LON,PMI,2017-12-20T00:00:00,2017-12-20T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2680,430.0,LON,PMI,2017-12-21T00:00:00,2017-12-21T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2681,166.0,LON,PMI,2017-12-21T00:00:00,2017-12-21T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2682,410.0,LON,PMI,2017-12-21T00:00:00,2017-12-21T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2683,139.0,LON,PMI,2017-12-21T00:00:00,2017-12-21T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2684,161.0,LON,PMI,2017-12-22T00:00:00,2017-12-22T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2685,213.0,LON,PMI,2017-12-23T00:00:00,2017-12-23T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2686,211.0,LON,PMI,2017-12-23T00:00:00,2017-12-23T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2687,102.0,LON,PMI,2017-12-23T00:00:00,2017-12-23T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2688,148.0,LON,PMI,2017-12-23T00:00:00,2017-12-23T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2689,171.0,LON,PMI,2017-12-23T00:00:00,2017-12-23T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2690,100.0,LON,PMI,2017-12-24T00:00:00,2017-12-24T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2691,96.0,LON,PMI,2017-12-25T00:00:00,2017-12-25T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2692,135.0,LON,PMI,2017-12-25T00:00:00,2017-12-25T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2693,91.0,LON,PMI,2017-12-25T00:00:00,2017-12-25T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2694,436.0,LON,PMI,2017-12-26T00:00:00,2017-12-26T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2695,118.0,LON,PMI,2017-12-26T00:00:00,2017-12-26T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2696,265.0,LON,PMI,2017-12-26T00:00:00,2017-12-26T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2697,102.0,LON,PMI,2017-12-26T00:00:00,2017-12-26T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2698,218.0,LON,PMI,2017-12-27T00:00:00,2017-12-27T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2699,212.0,LON,PMI,2017-12-27T00:00:00,2017-12-27T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2700,102.0,LON,PMI,2017-12-27T00:00:00,2017-12-27T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
2701,124.0,LON,PMI,2017-12-27T00:00:00,2017-12-27T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Vueling Airlines,7,LGW,2017-04-05 16:48:35.180079
