Date1,Date2,Dest_Name,Origin_Name,Price,QueryID,Seq,Total_Price,TripID
2017-05-23,2017-05-24,Atlanta,Barcelona,393.0,"Atlanta, Barcelona, Copenhagen, Rome, 2017-05-01, 2017-05-31, 2, 21",3,869.0,1
2017-05-04,2017-05-05,Rome,Atlanta,399.0,"Atlanta, Barcelona, Copenhagen, Rome, 2017-05-01, 2017-05-31, 2, 21",0,871.0,2
2017-05-10,2017-05-11,Copenhagen,Rome,38.0,"Atlanta, Barcelona, Copenhagen, Rome, 2017-05-01, 2017-05-31, 2, 21",1,871.0,2
2017-05-16,2017-05-17,Barcelona,Copenhagen,47.0,"Atlanta, Barcelona, Copenhagen, Rome, 2017-05-01, 2017-05-31, 2, 21",2,871.0,2
2017-05-24,2017-05-25,Atlanta,Barcelona,387.0,"Atlanta, Barcelona, Copenhagen, Rome, 2017-05-01, 2017-05-31, 2, 21",3,871.0,2
2017-05-10,2017-05-11,Barcelona,Atlanta,382.0,"Atlanta, Barcelona, Copenhagen, Rome, 2017-05-01, 2017-05-31, 2, 21",0,893.0,3
2017-05-17,2017-05-18,Rome,Barcelona,41.0,"Atlanta, Barcelona, Copenhagen, Rome, 2017-05-01, 2017-05-31, 2, 21",1,893.0,3
2017-05-20,2017-05-21,Copenhagen,Rome,38.0,"Atlanta, Barcelona, Copenhagen, Rome, 2017-05-01, 2017-05-31, 2, 21",2,893.0,3
2017-05-30,2017-05-31,Atlanta,Copenhagen,432.0,"Atlanta, Barcelona, Copenhagen, Rome, 2017-05-01, 2017-05-31, 2, 21",3,893.0,3
2017-05-02,2017-05-03,Barcelona,Atlanta,331.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,917.0,0
2017-05-06,2017-05-07,Vienna,Barcelona,78.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,917.0,0
2017-05-17,2017-05-18,Copenhagen,Vienna,78.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,917.0,0
2017-05-22,2017-05-23,Atlanta,Copenhagen,430.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,917.0,0
2017-05-04,2017-05-05,Vienna,Atlanta,443.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,955.0,1
2017-05-12,2017-05-13,Copenhagen,Vienna,78.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,955.0,1
2017-05-16,2017-05-17,Barcelona,Copenhagen,47.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,955.0,1
2017-05-24,2017-05-25,Atlanta,Barcelona,387.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,955.0,1
2017-05-03,2017-05-04,Vienna,Atlanta,446.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,964.0,2
2017-05-12,2017-05-13,Copenhagen,Vienna,78.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,964.0,2
2017-05-16,2017-05-17,Barcelona,Copenhagen,47.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,964.0,2
2017-05-23,2017-05-24,Atlanta,Barcelona,393.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,964.0,2
2017-05-10,2017-05-11,Barcelona,Atlanta,382.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,970.0,3
2017-05-16,2017-05-17,Vienna,Barcelona,77.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,970.0,3
2017-05-19,2017-05-20,Copenhagen,Vienna,79.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,970.0,3
2017-05-30,2017-05-31,Atlanta,Copenhagen,432.0,"Atlanta, Barcelona, Copenhagen, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,970.0,3
2017-05-05,2017-05-06,Barcelona,Atlanta,290.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",0,820.0,0
2017-05-10,2017-05-11,London,Barcelona,22.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",1,820.0,0
2017-05-20,2017-05-21,Dublin,London,38.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",2,820.0,0
2017-05-25,2017-05-26,Atlanta,Dublin,470.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",3,820.0,0
2017-05-04,2017-05-05,London,Atlanta,364.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",0,845.0,1
2017-05-09,2017-05-10,Dublin,London,38.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",1,845.0,1
2017-05-17,2017-05-18,Barcelona,Dublin,56.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",2,845.0,1
2017-05-24,2017-05-25,Atlanta,Barcelona,387.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",3,845.0,1
2017-05-03,2017-05-04,London,Atlanta,363.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",0,850.0,2
2017-05-08,2017-05-09,Dublin,London,38.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",1,850.0,2
2017-05-17,2017-05-18,Barcelona,Dublin,56.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",2,850.0,2
2017-05-23,2017-05-24,Atlanta,Barcelona,393.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",3,850.0,2
2017-05-09,2017-05-10,Barcelona,Atlanta,324.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",0,853.0,3
2017-05-17,2017-05-18,London,Barcelona,22.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",1,853.0,3
2017-05-24,2017-05-25,Dublin,London,38.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",2,853.0,3
2017-05-29,2017-05-30,Atlanta,Dublin,469.0,"Atlanta, Barcelona, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",3,853.0,3
2017-05-05,2017-05-06,Barcelona,Atlanta,290.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",0,847.0,0
2017-05-10,2017-05-11,Palma,Barcelona,27.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",1,847.0,0
2017-05-17,2017-05-18,Dublin,Palma,60.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",2,847.0,0
2017-05-25,2017-05-26,Atlanta,Dublin,470.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",3,847.0,0
2017-05-09,2017-05-10,Barcelona,Atlanta,324.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",0,884.0,1
2017-05-13,2017-05-14,Palma,Barcelona,27.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",1,884.0,1
2017-05-19,2017-05-20,Dublin,Palma,64.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",2,884.0,1
2017-05-29,2017-05-30,Atlanta,Dublin,469.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",3,884.0,1
2017-05-02,2017-05-03,Barcelona,Atlanta,331.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",0,890.0,2
2017-05-13,2017-05-14,Palma,Barcelona,27.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",1,890.0,2
2017-05-17,2017-05-18,Dublin,Palma,60.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",2,890.0,2
2017-05-22,2017-05-23,Atlanta,Dublin,472.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",3,890.0,2
2017-05-10,2017-05-11,Barcelona,Atlanta,382.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",0,942.0,3
2017-05-13,2017-05-14,Palma,Barcelona,27.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",1,942.0,3
2017-05-19,2017-05-20,Dublin,Palma,64.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",2,942.0,3
2017-05-30,2017-05-31,Atlanta,Dublin,469.0,"Atlanta, Barcelona, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",3,942.0,3
2017-05-02,2017-05-03,Barcelona,Atlanta,331.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",0,825.0,0
2017-05-11,2017-05-12,Dublin,Barcelona,38.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",1,825.0,0
2017-05-16,2017-05-17,Paris,Dublin,37.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",2,825.0,0
2017-05-22,2017-05-23,Atlanta,Paris,419.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",3,825.0,0
2017-05-10,2017-05-11,Barcelona,Atlanta,382.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",0,828.0,1
2017-05-17,2017-05-18,Dublin,Barcelona,38.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",1,828.0,1
2017-05-24,2017-05-25,Paris,Dublin,37.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",2,828.0,1
2017-05-30,2017-05-31,Atlanta,Paris,371.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",3,828.0,1
2017-05-05,2017-05-06,Barcelona,Atlanta,290.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",0,829.0,2
2017-05-11,2017-05-12,Paris,Barcelona,27.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",1,829.0,2
2017-05-18,2017-05-19,Dublin,Paris,42.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",2,829.0,2
2017-05-25,2017-05-26,Atlanta,Dublin,470.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",3,829.0,2
2017-05-03,2017-05-04,Barcelona,Atlanta,394.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",0,837.0,3
2017-05-11,2017-05-12,Dublin,Barcelona,38.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",1,837.0,3
2017-05-16,2017-05-17,Paris,Dublin,37.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",2,837.0,3
2017-05-23,2017-05-24,Atlanta,Paris,368.0,"Atlanta, Barcelona, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",3,837.0,3
2017-05-05,2017-05-06,Barcelona,Atlanta,290.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",0,872.0,0
2017-05-16,2017-05-17,Rome,Barcelona,41.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",1,872.0,0
2017-05-22,2017-05-23,Dublin,Rome,71.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",2,872.0,0
2017-05-25,2017-05-26,Atlanta,Dublin,470.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",3,872.0,0
2017-05-09,2017-05-10,Barcelona,Atlanta,324.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",0,905.0,1
2017-05-16,2017-05-17,Rome,Barcelona,41.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",1,905.0,1
2017-05-25,2017-05-26,Dublin,Rome,71.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",2,905.0,1
2017-05-29,2017-05-30,Atlanta,Dublin,469.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",3,905.0,1
2017-05-03,2017-05-04,Rome,Atlanta,391.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",0,911.0,2
2017-05-10,2017-05-11,Dublin,Rome,71.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",1,911.0,2
2017-05-17,2017-05-18,Barcelona,Dublin,56.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",2,911.0,2
2017-05-23,2017-05-24,Atlanta,Barcelona,393.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",3,911.0,2
2017-05-04,2017-05-05,Rome,Atlanta,399.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",0,913.0,3
2017-05-10,2017-05-11,Dublin,Rome,71.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",1,913.0,3
2017-05-17,2017-05-18,Barcelona,Dublin,56.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",2,913.0,3
2017-05-24,2017-05-25,Atlanta,Barcelona,387.0,"Atlanta, Barcelona, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",3,913.0,3
2017-05-05,2017-05-06,Barcelona,Atlanta,290.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,918.0,0
2017-05-13,2017-05-14,Vienna,Barcelona,78.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,918.0,0
2017-05-16,2017-05-17,Dublin,Vienna,80.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,918.0,0
2017-05-25,2017-05-26,Atlanta,Dublin,470.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,918.0,0
2017-05-09,2017-05-10,Barcelona,Atlanta,324.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,931.0,1
2017-05-18,2017-05-19,Vienna,Barcelona,69.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,931.0,1
2017-05-26,2017-05-27,Dublin,Vienna,69.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,931.0,1
2017-05-29,2017-05-30,Atlanta,Dublin,469.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,931.0,1
2017-05-02,2017-05-03,Barcelona,Atlanta,331.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,961.0,2
2017-05-06,2017-05-07,Vienna,Barcelona,78.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,961.0,2
2017-05-16,2017-05-17,Dublin,Vienna,80.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,961.0,2
2017-05-22,2017-05-23,Atlanta,Dublin,472.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,961.0,2
2017-05-04,2017-05-05,Vienna,Atlanta,443.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,971.0,3
2017-05-08,2017-05-09,Dublin,Vienna,85.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,971.0,3
2017-05-17,2017-05-18,Barcelona,Dublin,56.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,971.0,3
2017-05-24,2017-05-25,Atlanta,Barcelona,387.0,"Atlanta, Barcelona, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,971.0,3
2017-05-04,2017-05-05,London,Atlanta,364.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",0,799.0,0
2017-05-08,2017-05-09,Palma,London,31.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",1,799.0,0
2017-05-16,2017-05-17,Barcelona,Palma,17.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",2,799.0,0
2017-05-24,2017-05-25,Atlanta,Barcelona,387.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",3,799.0,0
2017-05-03,2017-05-04,London,Atlanta,363.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",0,804.0,1
2017-05-08,2017-05-09,Palma,London,31.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",1,804.0,1
2017-05-18,2017-05-19,Barcelona,Palma,17.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",2,804.0,1
2017-05-23,2017-05-24,Atlanta,Barcelona,393.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",3,804.0,1
2017-05-02,2017-05-03,London,Atlanta,363.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",0,853.0,2
2017-05-08,2017-05-09,Palma,London,31.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",1,853.0,2
2017-05-17,2017-05-18,Barcelona,Palma,17.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",2,853.0,2
2017-05-22,2017-05-23,Atlanta,Barcelona,442.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",3,853.0,2
2017-05-01,2017-05-02,London,Atlanta,363.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",0,862.0,3
2017-05-06,2017-05-07,Palma,London,32.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",1,862.0,3
2017-05-10,2017-05-11,Barcelona,Palma,16.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",2,862.0,3
2017-05-21,2017-05-22,Atlanta,Barcelona,451.0,"Atlanta, Barcelona, London, Palma, 2017-05-01, 2017-05-31, 2, 21",3,862.0,3
2017-05-03,2017-05-04,London,Atlanta,363.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",0,790.0,0
2017-05-08,2017-05-09,Barcelona,London,32.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",1,790.0,0
2017-05-17,2017-05-18,Paris,Barcelona,27.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",2,790.0,0
2017-05-23,2017-05-24,Atlanta,Paris,368.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",3,790.0,0
2017-05-02,2017-05-03,Barcelona,Atlanta,331.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",0,804.0,1
2017-05-10,2017-05-11,London,Barcelona,22.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",1,804.0,1
2017-05-18,2017-05-19,Paris,London,32.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",2,804.0,1
2017-05-22,2017-05-23,Atlanta,Paris,419.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",3,804.0,1
2017-05-10,2017-05-11,Barcelona,Atlanta,382.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",0,807.0,2
2017-05-17,2017-05-18,London,Barcelona,22.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",1,807.0,2
2017-05-22,2017-05-23,Paris,London,32.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",2,807.0,2
2017-05-30,2017-05-31,Atlanta,Paris,371.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",3,807.0,2
2017-05-04,2017-05-05,London,Atlanta,364.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",0,826.0,3
2017-05-09,2017-05-10,Paris,London,32.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",1,826.0,3
2017-05-16,2017-05-17,Barcelona,Paris,43.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",2,826.0,3
2017-05-24,2017-05-25,Atlanta,Barcelona,387.0,"Atlanta, Barcelona, London, Paris, 2017-05-01, 2017-05-31, 2, 21",3,826.0,3
2017-05-04,2017-05-05,London,Atlanta,364.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",0,836.0,0
2017-05-08,2017-05-09,Rome,London,39.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",1,836.0,0
2017-05-17,2017-05-18,Barcelona,Rome,46.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",2,836.0,0
2017-05-24,2017-05-25,Atlanta,Barcelona,387.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",3,836.0,0
2017-05-03,2017-05-04,London,Atlanta,363.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",0,841.0,1
2017-05-10,2017-05-11,Rome,London,39.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",1,841.0,1
2017-05-16,2017-05-17,Barcelona,Rome,46.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",2,841.0,1
2017-05-23,2017-05-24,Atlanta,Barcelona,393.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",3,841.0,1
2017-05-02,2017-05-03,London,Atlanta,363.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",0,890.0,2
2017-05-10,2017-05-11,Rome,London,39.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",1,890.0,2
2017-05-17,2017-05-18,Barcelona,Rome,46.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",2,890.0,2
2017-05-22,2017-05-23,Atlanta,Barcelona,442.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",3,890.0,2
2017-05-01,2017-05-02,London,Atlanta,363.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",0,899.0,3
2017-05-08,2017-05-09,Rome,London,39.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",1,899.0,3
2017-05-17,2017-05-18,Barcelona,Rome,46.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",2,899.0,3
2017-05-21,2017-05-22,Atlanta,Barcelona,451.0,"Atlanta, Barcelona, London, Rome, 2017-05-01, 2017-05-31, 2, 21",3,899.0,3
2017-05-04,2017-05-05,London,Atlanta,364.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,890.0,0
2017-05-09,2017-05-10,Vienna,London,54.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,890.0,0
2017-05-17,2017-05-18,Barcelona,Vienna,85.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,890.0,0
2017-05-24,2017-05-25,Atlanta,Barcelona,387.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,890.0,0
2017-05-03,2017-05-04,London,Atlanta,363.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,895.0,1
2017-05-09,2017-05-10,Vienna,London,54.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,895.0,1
2017-05-17,2017-05-18,Barcelona,Vienna,85.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,895.0,1
2017-05-23,2017-05-24,Atlanta,Barcelona,393.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,895.0,1
2017-05-02,2017-05-03,Barcelona,Atlanta,331.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,938.0,2
2017-05-10,2017-05-11,London,Barcelona,22.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,938.0,2
2017-05-16,2017-05-17,Vienna,London,47.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,938.0,2
2017-05-22,2017-05-23,Atlanta,Vienna,538.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,938.0,2
2017-05-01,2017-05-02,London,Atlanta,363.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,953.0,3
2017-05-09,2017-05-10,Vienna,London,54.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,953.0,3
2017-05-17,2017-05-18,Barcelona,Vienna,85.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,953.0,3
2017-05-21,2017-05-22,Atlanta,Barcelona,451.0,"Atlanta, Barcelona, London, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,953.0,3
2017-05-02,2017-05-03,Barcelona,Atlanta,331.0,"Atlanta, Barcelona, Palma, Paris, 2017-05-01, 2017-05-31, 2, 21",0,832.0,0
2017-05-13,2017-05-14,Palma,Barcelona,27.0,"Atlanta, Barcelona, Palma, Paris, 2017-05-01, 2017-05-31, 2, 21",1,832.0,0
2017-05-18,2017-05-19,Paris,Palma,55.0,"Atlanta, Barcelona, Palma, Paris, 2017-05-01, 2017-05-31, 2, 21",2,832.0,0
2017-05-22,2017-05-23,Atlanta,Paris,419.0,"Atlanta, Barcelona, Palma, Paris, 2017-05-01, 2017-05-31, 2, 21",3,832.0,0
2017-05-10,2017-05-11,Barcelona,Atlanta,382.0,"Atlanta, Barcelona, Palma, Paris, 2017-05-01, 2017-05-31, 2, 21",0,839.0,1
2017-05-17,2017-05-18,Palma,Barcelona,27.0,"Atlanta, Barcelona, Palma, Paris, 2017-05-01, 2017-05-31, 2, 21",1,839.0,1
